Country_Region,Lat,Long,Date,Confirmed
Afghanistan,33.93911,67.709953,1/22/2020,0
Afghanistan,33.93911,67.709953,1/23/2020,0
Afghanistan,33.93911,67.709953,1/24/2020,0
Afghanistan,33.93911,67.709953,1/25/2020,0
Afghanistan,33.93911,67.709953,1/26/2020,0
Afghanistan,33.93911,67.709953,1/27/2020,0
Afghanistan,33.93911,67.709953,1/28/2020,0
Afghanistan,33.93911,67.709953,1/29/2020,0
Afghanistan,33.93911,67.709953,1/30/2020,0
Afghanistan,33.93911,67.709953,1/31/2020,0
Afghanistan,33.93911,67.709953,2/1/2020,0
Afghanistan,33.93911,67.709953,2/2/2020,0
Afghanistan,33.93911,67.709953,2/3/2020,0
Afghanistan,33.93911,67.709953,2/4/2020,0
Afghanistan,33.93911,67.709953,2/5/2020,0
Afghanistan,33.93911,67.709953,2/6/2020,0
Afghanistan,33.93911,67.709953,2/7/2020,0
Afghanistan,33.93911,67.709953,2/8/2020,0
Afghanistan,33.93911,67.709953,2/9/2020,0
Afghanistan,33.93911,67.709953,2/10/2020,0
Afghanistan,33.93911,67.709953,2/11/2020,0
Afghanistan,33.93911,67.709953,2/12/2020,0
Afghanistan,33.93911,67.709953,2/13/2020,0
Afghanistan,33.93911,67.709953,2/14/2020,0
Afghanistan,33.93911,67.709953,2/15/2020,0
Afghanistan,33.93911,67.709953,2/16/2020,0
Afghanistan,33.93911,67.709953,2/17/2020,0
Afghanistan,33.93911,67.709953,2/18/2020,0
Afghanistan,33.93911,67.709953,2/19/2020,0
Afghanistan,33.93911,67.709953,2/20/2020,0
Afghanistan,33.93911,67.709953,2/21/2020,0
Afghanistan,33.93911,67.709953,2/22/2020,0
Afghanistan,33.93911,67.709953,2/23/2020,0
Afghanistan,33.93911,67.709953,2/24/2020,5
Afghanistan,33.93911,67.709953,2/25/2020,5
Afghanistan,33.93911,67.709953,2/26/2020,5
Afghanistan,33.93911,67.709953,2/27/2020,5
Afghanistan,33.93911,67.709953,2/28/2020,5
Afghanistan,33.93911,67.709953,2/29/2020,5
Afghanistan,33.93911,67.709953,3/1/2020,5
Afghanistan,33.93911,67.709953,3/2/2020,5
Afghanistan,33.93911,67.709953,3/3/2020,5
Afghanistan,33.93911,67.709953,3/4/2020,5
Afghanistan,33.93911,67.709953,3/5/2020,5
Afghanistan,33.93911,67.709953,3/6/2020,5
Afghanistan,33.93911,67.709953,3/7/2020,8
Afghanistan,33.93911,67.709953,3/8/2020,8
Afghanistan,33.93911,67.709953,3/9/2020,8
Afghanistan,33.93911,67.709953,3/10/2020,8
Afghanistan,33.93911,67.709953,3/11/2020,11
Afghanistan,33.93911,67.709953,3/12/2020,11
Afghanistan,33.93911,67.709953,3/13/2020,11
Afghanistan,33.93911,67.709953,3/14/2020,14
Afghanistan,33.93911,67.709953,3/15/2020,20
Afghanistan,33.93911,67.709953,3/16/2020,25
Afghanistan,33.93911,67.709953,3/17/2020,26
Afghanistan,33.93911,67.709953,3/18/2020,26
Afghanistan,33.93911,67.709953,3/19/2020,26
Afghanistan,33.93911,67.709953,3/20/2020,24
Afghanistan,33.93911,67.709953,3/21/2020,24
Afghanistan,33.93911,67.709953,3/22/2020,34
Afghanistan,33.93911,67.709953,3/23/2020,40
Afghanistan,33.93911,67.709953,3/24/2020,42
Afghanistan,33.93911,67.709953,3/25/2020,74
Afghanistan,33.93911,67.709953,3/26/2020,80
Afghanistan,33.93911,67.709953,3/27/2020,91
Afghanistan,33.93911,67.709953,3/28/2020,106
Afghanistan,33.93911,67.709953,3/29/2020,114
Afghanistan,33.93911,67.709953,3/30/2020,114
Afghanistan,33.93911,67.709953,3/31/2020,166
Afghanistan,33.93911,67.709953,4/1/2020,192
Afghanistan,33.93911,67.709953,4/2/2020,235
Afghanistan,33.93911,67.709953,4/3/2020,269
Afghanistan,33.93911,67.709953,4/4/2020,270
Afghanistan,33.93911,67.709953,4/5/2020,299
Afghanistan,33.93911,67.709953,4/6/2020,337
Afghanistan,33.93911,67.709953,4/7/2020,367
Afghanistan,33.93911,67.709953,4/8/2020,423
Afghanistan,33.93911,67.709953,4/9/2020,444
Afghanistan,33.93911,67.709953,4/10/2020,521
Afghanistan,33.93911,67.709953,4/11/2020,521
Afghanistan,33.93911,67.709953,4/12/2020,555
Afghanistan,33.93911,67.709953,4/13/2020,607
Afghanistan,33.93911,67.709953,4/14/2020,665
Afghanistan,33.93911,67.709953,4/15/2020,770
Afghanistan,33.93911,67.709953,4/16/2020,794
Afghanistan,33.93911,67.709953,4/17/2020,845
Afghanistan,33.93911,67.709953,4/18/2020,908
Afghanistan,33.93911,67.709953,4/19/2020,933
Afghanistan,33.93911,67.709953,4/20/2020,996
Afghanistan,33.93911,67.709953,4/21/2020,1026
Afghanistan,33.93911,67.709953,4/22/2020,1092
Afghanistan,33.93911,67.709953,4/23/2020,1176
Afghanistan,33.93911,67.709953,4/24/2020,1226
Afghanistan,33.93911,67.709953,4/25/2020,1330
Afghanistan,33.93911,67.709953,4/26/2020,1463
Afghanistan,33.93911,67.709953,4/27/2020,1531
Afghanistan,33.93911,67.709953,4/28/2020,1703
Afghanistan,33.93911,67.709953,4/29/2020,1827
Afghanistan,33.93911,67.709953,4/30/2020,1827
Afghanistan,33.93911,67.709953,5/1/2020,2171
Afghanistan,33.93911,67.709953,5/2/2020,2469
Afghanistan,33.93911,67.709953,5/3/2020,2469
Afghanistan,33.93911,67.709953,5/4/2020,2469
Afghanistan,33.93911,67.709953,5/5/2020,2469
Afghanistan,33.93911,67.709953,5/6/2020,3224
Afghanistan,33.93911,67.709953,5/7/2020,3392
Afghanistan,33.93911,67.709953,5/8/2020,3563
Afghanistan,33.93911,67.709953,5/9/2020,3563
Afghanistan,33.93911,67.709953,5/10/2020,4402
Afghanistan,33.93911,67.709953,5/11/2020,4664
Afghanistan,33.93911,67.709953,5/12/2020,4967
Afghanistan,33.93911,67.709953,5/13/2020,4967
Afghanistan,33.93911,67.709953,5/14/2020,5339
Afghanistan,33.93911,67.709953,5/15/2020,6053
Afghanistan,33.93911,67.709953,5/16/2020,6402
Afghanistan,33.93911,67.709953,5/17/2020,6635
Afghanistan,33.93911,67.709953,5/18/2020,7072
Afghanistan,33.93911,67.709953,5/19/2020,7655
Afghanistan,33.93911,67.709953,5/20/2020,8145
Afghanistan,33.93911,67.709953,5/21/2020,8676
Afghanistan,33.93911,67.709953,5/22/2020,9216
Afghanistan,33.93911,67.709953,5/23/2020,9952
Afghanistan,33.93911,67.709953,5/24/2020,10668
Afghanistan,33.93911,67.709953,5/25/2020,11180
Afghanistan,33.93911,67.709953,5/26/2020,11917
Afghanistan,33.93911,67.709953,5/27/2020,12465
Afghanistan,33.93911,67.709953,5/28/2020,13102
Afghanistan,33.93911,67.709953,5/29/2020,13745
Afghanistan,33.93911,67.709953,5/30/2020,14529
Afghanistan,33.93911,67.709953,5/31/2020,15180
Afghanistan,33.93911,67.709953,6/1/2020,15836
Afghanistan,33.93911,67.709953,6/2/2020,16578
Afghanistan,33.93911,67.709953,6/3/2020,17353
Afghanistan,33.93911,67.709953,6/4/2020,17977
Afghanistan,33.93911,67.709953,6/5/2020,19055
Afghanistan,33.93911,67.709953,6/6/2020,19637
Afghanistan,33.93911,67.709953,6/7/2020,20428
Afghanistan,33.93911,67.709953,6/8/2020,21003
Afghanistan,33.93911,67.709953,6/9/2020,21308
Afghanistan,33.93911,67.709953,6/10/2020,22228
Afghanistan,33.93911,67.709953,6/11/2020,22976
Afghanistan,33.93911,67.709953,6/12/2020,23632
Afghanistan,33.93911,67.709953,6/13/2020,24188
Afghanistan,33.93911,67.709953,6/14/2020,24852
Afghanistan,33.93911,67.709953,6/15/2020,25613
Afghanistan,33.93911,67.709953,6/16/2020,25719
Afghanistan,33.93911,67.709953,6/17/2020,26960
Afghanistan,33.93911,67.709953,6/18/2020,27423
Afghanistan,33.93911,67.709953,6/19/2020,27964
Afghanistan,33.93911,67.709953,6/20/2020,28383
Afghanistan,33.93911,67.709953,6/21/2020,28919
Afghanistan,33.93911,67.709953,6/22/2020,29229
Afghanistan,33.93911,67.709953,6/23/2020,29567
Afghanistan,33.93911,67.709953,6/24/2020,29726
Afghanistan,33.93911,67.709953,6/25/2020,30261
Afghanistan,33.93911,67.709953,6/26/2020,30346
Afghanistan,33.93911,67.709953,6/27/2020,30702
Afghanistan,33.93911,67.709953,6/28/2020,31053
Afghanistan,33.93911,67.709953,6/29/2020,31324
Afghanistan,33.93911,67.709953,6/30/2020,31445
Afghanistan,33.93911,67.709953,7/1/2020,31848
Afghanistan,33.93911,67.709953,7/2/2020,32108
Afghanistan,33.93911,67.709953,7/3/2020,32410
Afghanistan,33.93911,67.709953,7/4/2020,32758
Afghanistan,33.93911,67.709953,7/5/2020,33037
Afghanistan,33.93911,67.709953,7/6/2020,33150
Afghanistan,33.93911,67.709953,7/7/2020,33470
Afghanistan,33.93911,67.709953,7/8/2020,33680
Afghanistan,33.93911,67.709953,7/9/2020,33739
Afghanistan,33.93911,67.709953,7/10/2020,34280
Afghanistan,33.93911,67.709953,7/11/2020,34437
Afghanistan,33.93911,67.709953,7/12/2020,34537
Afghanistan,33.93911,67.709953,7/13/2020,34541
Afghanistan,33.93911,67.709953,7/14/2020,34826
Afghanistan,33.93911,67.709953,7/15/2020,35026
Afghanistan,33.93911,67.709953,7/16/2020,35156
Afghanistan,33.93911,67.709953,7/17/2020,35315
Afghanistan,33.93911,67.709953,7/18/2020,35375
Afghanistan,33.93911,67.709953,7/19/2020,35561
Afghanistan,33.93911,67.709953,7/20/2020,35595
Afghanistan,33.93911,67.709953,7/21/2020,35701
Afghanistan,33.93911,67.709953,7/22/2020,35813
Afghanistan,33.93911,67.709953,7/23/2020,36001
Afghanistan,33.93911,67.709953,7/24/2020,36067
Afghanistan,33.93911,67.709953,7/25/2020,36122
Afghanistan,33.93911,67.709953,7/26/2020,36243
Afghanistan,33.93911,67.709953,7/27/2020,36349
Afghanistan,33.93911,67.709953,7/28/2020,36454
Afghanistan,33.93911,67.709953,7/29/2020,36557
Afghanistan,33.93911,67.709953,7/30/2020,36628
Afghanistan,33.93911,67.709953,7/31/2020,36628
Afghanistan,33.93911,67.709953,8/1/2020,36796
Afghanistan,33.93911,67.709953,8/2/2020,36796
Afghanistan,33.93911,67.709953,8/3/2020,36796
Afghanistan,33.93911,67.709953,8/4/2020,36833
Afghanistan,33.93911,67.709953,8/5/2020,36915
Afghanistan,33.93911,67.709953,8/6/2020,36982
Afghanistan,33.93911,67.709953,8/7/2020,37023
Afghanistan,33.93911,67.709953,8/8/2020,37101
Afghanistan,33.93911,67.709953,8/9/2020,37140
Afghanistan,33.93911,67.709953,8/10/2020,37140
Afghanistan,33.93911,67.709953,8/11/2020,37355
Afghanistan,33.93911,67.709953,8/12/2020,37431
Afghanistan,33.93911,67.709953,8/13/2020,37510
Afghanistan,33.93911,67.709953,8/14/2020,37517
Afghanistan,33.93911,67.709953,8/15/2020,37637
Afghanistan,33.93911,67.709953,8/16/2020,37682
Afghanistan,33.93911,67.709953,8/17/2020,37682
Afghanistan,33.93911,67.709953,8/18/2020,37685
Afghanistan,33.93911,67.709953,8/19/2020,37685
Afghanistan,33.93911,67.709953,8/20/2020,37845
Afghanistan,33.93911,67.709953,8/21/2020,37942
Afghanistan,33.93911,67.709953,8/22/2020,37980
Afghanistan,33.93911,67.709953,8/23/2020,38039
Afghanistan,33.93911,67.709953,8/24/2020,38085
Afghanistan,33.93911,67.709953,8/25/2020,38156
Afghanistan,33.93911,67.709953,8/26/2020,38199
Afghanistan,33.93911,67.709953,8/27/2020,38215
Afghanistan,33.93911,67.709953,8/28/2020,38226
Afghanistan,33.93911,67.709953,8/29/2020,38229
Afghanistan,33.93911,67.709953,8/30/2020,38229
Afghanistan,33.93911,67.709953,8/31/2020,38248
Afghanistan,33.93911,67.709953,9/1/2020,38282
Afghanistan,33.93911,67.709953,9/2/2020,38329
Afghanistan,33.93911,67.709953,9/3/2020,38374
Afghanistan,33.93911,67.709953,9/4/2020,38374
Afghanistan,33.93911,67.709953,9/5/2020,38390
Afghanistan,33.93911,67.709953,9/6/2020,38484
Afghanistan,33.93911,67.709953,9/7/2020,38580
Afghanistan,33.93911,67.709953,9/8/2020,38606
Afghanistan,33.93911,67.709953,9/9/2020,38630
Afghanistan,33.93911,67.709953,9/10/2020,38658
Afghanistan,33.93911,67.709953,9/11/2020,38692
Afghanistan,33.93911,67.709953,9/12/2020,38727
Afghanistan,33.93911,67.709953,9/13/2020,38802
Afghanistan,33.93911,67.709953,9/14/2020,38858
Afghanistan,33.93911,67.709953,9/15/2020,38901
Afghanistan,33.93911,67.709953,9/16/2020,38941
Afghanistan,33.93911,67.709953,9/17/2020,38958
Afghanistan,33.93911,67.709953,9/18/2020,38969
Afghanistan,33.93911,67.709953,9/19/2020,39005
Afghanistan,33.93911,67.709953,9/20/2020,39130
Afghanistan,33.93911,67.709953,9/21/2020,39160
Afghanistan,33.93911,67.709953,9/22/2020,39182
Afghanistan,33.93911,67.709953,9/23/2020,39231
Afghanistan,33.93911,67.709953,9/24/2020,39256
Afghanistan,33.93911,67.709953,9/25/2020,39272
Afghanistan,33.93911,67.709953,9/26/2020,39278
Afghanistan,33.93911,67.709953,9/27/2020,39313
Afghanistan,33.93911,67.709953,9/28/2020,39325
Afghanistan,33.93911,67.709953,9/29/2020,39340
Afghanistan,33.93911,67.709953,9/30/2020,39354
Afghanistan,33.93911,67.709953,10/1/2020,39371
Afghanistan,33.93911,67.709953,10/2/2020,39376
Afghanistan,33.93911,67.709953,10/3/2020,39383
Afghanistan,33.93911,67.709953,10/4/2020,39427
Afghanistan,33.93911,67.709953,10/5/2020,39508
Afghanistan,33.93911,67.709953,10/6/2020,39572
Afghanistan,33.93911,67.709953,10/7/2020,39634
Afghanistan,33.93911,67.709953,10/8/2020,39702
Afghanistan,33.93911,67.709953,10/9/2020,39779
Afghanistan,33.93911,67.709953,10/10/2020,39789
Afghanistan,33.93911,67.709953,10/11/2020,39885
Afghanistan,33.93911,67.709953,10/12/2020,39956
Afghanistan,33.93911,67.709953,10/13/2020,40014
Afghanistan,33.93911,67.709953,10/14/2020,40080
Afghanistan,33.93911,67.709953,10/15/2020,40112
Afghanistan,33.93911,67.709953,10/16/2020,40159
Afghanistan,33.93911,67.709953,10/17/2020,40227
Afghanistan,33.93911,67.709953,10/18/2020,40286
Afghanistan,33.93911,67.709953,10/19/2020,40373
Afghanistan,33.93911,67.709953,10/20/2020,40461
Afghanistan,33.93911,67.709953,10/21/2020,40461
Afghanistan,33.93911,67.709953,10/22/2020,40510
Afghanistan,33.93911,67.709953,10/23/2020,40626
Afghanistan,33.93911,67.709953,10/24/2020,40687
Afghanistan,33.93911,67.709953,10/25/2020,40768
Afghanistan,33.93911,67.709953,10/26/2020,40833
Afghanistan,33.93911,67.709953,10/27/2020,40937
Afghanistan,33.93911,67.709953,10/28/2020,41032
Afghanistan,33.93911,67.709953,10/29/2020,41145
Afghanistan,33.93911,67.709953,10/30/2020,41268
Afghanistan,33.93911,67.709953,10/31/2020,41334
Afghanistan,33.93911,67.709953,11/1/2020,41425
Afghanistan,33.93911,67.709953,11/2/2020,41501
Afghanistan,33.93911,67.709953,11/3/2020,41633
Afghanistan,33.93911,67.709953,11/4/2020,41728
Afghanistan,33.93911,67.709953,11/5/2020,41814
Afghanistan,33.93911,67.709953,11/6/2020,41935
Afghanistan,33.93911,67.709953,11/7/2020,41975
Afghanistan,33.93911,67.709953,11/8/2020,42033
Afghanistan,33.93911,67.709953,11/9/2020,42159
Afghanistan,33.93911,67.709953,11/10/2020,42297
Afghanistan,33.93911,67.709953,11/11/2020,42463
Afghanistan,33.93911,67.709953,11/12/2020,42609
Afghanistan,33.93911,67.709953,11/13/2020,42795
Afghanistan,33.93911,67.709953,11/14/2020,42969
Afghanistan,33.93911,67.709953,11/15/2020,43035
Afghanistan,33.93911,67.709953,11/16/2020,43240
Afghanistan,33.93911,67.709953,11/17/2020,43403
Afghanistan,33.93911,67.709953,11/18/2020,43628
Afghanistan,33.93911,67.709953,11/19/2020,43851
Afghanistan,33.93911,67.709953,11/20/2020,44228
Afghanistan,33.93911,67.709953,11/21/2020,44443
Afghanistan,33.93911,67.709953,11/22/2020,44503
Afghanistan,33.93911,67.709953,11/23/2020,44706
Afghanistan,33.93911,67.709953,11/24/2020,44988
Afghanistan,33.93911,67.709953,11/25/2020,45278
Afghanistan,33.93911,67.709953,11/26/2020,45490
Afghanistan,33.93911,67.709953,11/27/2020,45716
Afghanistan,33.93911,67.709953,11/28/2020,45839
Afghanistan,33.93911,67.709953,11/29/2020,45966
Afghanistan,33.93911,67.709953,11/30/2020,46215
Afghanistan,33.93911,67.709953,12/1/2020,46498
Afghanistan,33.93911,67.709953,12/2/2020,46717
Afghanistan,33.93911,67.709953,12/3/2020,46980
Afghanistan,33.93911,67.709953,12/4/2020,47258
Afghanistan,33.93911,67.709953,12/5/2020,47388
Afghanistan,33.93911,67.709953,12/6/2020,47641
Afghanistan,33.93911,67.709953,12/7/2020,47901
Afghanistan,33.93911,67.709953,12/8/2020,48136
Afghanistan,33.93911,67.709953,12/9/2020,48366
Afghanistan,33.93911,67.709953,12/10/2020,48540
Afghanistan,33.93911,67.709953,12/11/2020,48753
Afghanistan,33.93911,67.709953,12/12/2020,48826
Afghanistan,33.93911,67.709953,12/13/2020,48952
Afghanistan,33.93911,67.709953,12/14/2020,49273
Afghanistan,33.93911,67.709953,12/15/2020,49484
Afghanistan,33.93911,67.709953,12/16/2020,49703
Afghanistan,33.93911,67.709953,12/17/2020,49927
Afghanistan,33.93911,67.709953,12/18/2020,50202
Afghanistan,33.93911,67.709953,12/19/2020,50456
Afghanistan,33.93911,67.709953,12/20/2020,50536
Afghanistan,33.93911,67.709953,12/21/2020,50678
Afghanistan,33.93911,67.709953,12/22/2020,50888
Afghanistan,33.93911,67.709953,12/23/2020,51070
Afghanistan,33.93911,67.709953,12/24/2020,51357
Afghanistan,33.93911,67.709953,12/25/2020,51595
Afghanistan,33.93911,67.709953,12/26/2020,51764
Afghanistan,33.93911,67.709953,12/27/2020,51848
Afghanistan,33.93911,67.709953,12/28/2020,52007
Afghanistan,33.93911,67.709953,12/29/2020,52147
Afghanistan,33.93911,67.709953,12/30/2020,52330
Afghanistan,33.93911,67.709953,12/31/2020,52330
Afghanistan,33.93911,67.709953,1/1/2021,52513
Afghanistan,33.93911,67.709953,1/2/2021,52586
Afghanistan,33.93911,67.709953,1/3/2021,52709
Afghanistan,33.93911,67.709953,1/4/2021,52909
Afghanistan,33.93911,67.709953,1/5/2021,53011
Afghanistan,33.93911,67.709953,1/6/2021,53105
Afghanistan,33.93911,67.709953,1/7/2021,53207
Afghanistan,33.93911,67.709953,1/8/2021,53332
Afghanistan,33.93911,67.709953,1/9/2021,53400
Afghanistan,33.93911,67.709953,1/10/2021,53489
Afghanistan,33.93911,67.709953,1/11/2021,53538
Afghanistan,33.93911,67.709953,1/12/2021,53584
Afghanistan,33.93911,67.709953,1/13/2021,53690
Afghanistan,33.93911,67.709953,1/14/2021,53775
Afghanistan,33.93911,67.709953,1/15/2021,53831
Afghanistan,33.93911,67.709953,1/16/2021,53938
Afghanistan,33.93911,67.709953,1/17/2021,53984
Afghanistan,33.93911,67.709953,1/18/2021,54062
Afghanistan,33.93911,67.709953,1/19/2021,54141
Afghanistan,33.93911,67.709953,1/20/2021,54278
Afghanistan,33.93911,67.709953,1/21/2021,54403
Afghanistan,33.93911,67.709953,1/22/2021,54483
Afghanistan,33.93911,67.709953,1/23/2021,54559
Afghanistan,33.93911,67.709953,1/24/2021,54595
Afghanistan,33.93911,67.709953,1/25/2021,54672
Afghanistan,33.93911,67.709953,1/26/2021,54750
Afghanistan,33.93911,67.709953,1/27/2021,54854
Afghanistan,33.93911,67.709953,1/28/2021,54891
Afghanistan,33.93911,67.709953,1/29/2021,54939
Afghanistan,33.93911,67.709953,1/30/2021,55008
Afghanistan,33.93911,67.709953,1/31/2021,55023
Afghanistan,33.93911,67.709953,2/1/2021,55059
Afghanistan,33.93911,67.709953,2/2/2021,55121
Afghanistan,33.93911,67.709953,2/3/2021,55174
Afghanistan,33.93911,67.709953,2/4/2021,55231
Afghanistan,33.93911,67.709953,2/5/2021,55265
Afghanistan,33.93911,67.709953,2/6/2021,55330
Afghanistan,33.93911,67.709953,2/7/2021,55335
Afghanistan,33.93911,67.709953,2/8/2021,55359
Afghanistan,33.93911,67.709953,2/9/2021,55384
Afghanistan,33.93911,67.709953,2/10/2021,55402
Afghanistan,33.93911,67.709953,2/11/2021,55420
Afghanistan,33.93911,67.709953,2/12/2021,55445
Afghanistan,33.93911,67.709953,2/13/2021,55473
Afghanistan,33.93911,67.709953,2/14/2021,55492
Afghanistan,33.93911,67.709953,2/15/2021,55514
Afghanistan,33.93911,67.709953,2/16/2021,55518
Afghanistan,33.93911,67.709953,2/17/2021,55540
Afghanistan,33.93911,67.709953,2/18/2021,55557
Afghanistan,33.93911,67.709953,2/19/2021,55575
Afghanistan,33.93911,67.709953,2/20/2021,55580
Afghanistan,33.93911,67.709953,2/21/2021,55604
Afghanistan,33.93911,67.709953,2/22/2021,55617
Afghanistan,33.93911,67.709953,2/23/2021,55646
Afghanistan,33.93911,67.709953,2/24/2021,55664
Afghanistan,33.93911,67.709953,2/25/2021,55680
Afghanistan,33.93911,67.709953,2/26/2021,55696
Afghanistan,33.93911,67.709953,2/27/2021,55707
Afghanistan,33.93911,67.709953,2/28/2021,55714
Afghanistan,33.93911,67.709953,3/1/2021,55733
Afghanistan,33.93911,67.709953,3/2/2021,55759
Afghanistan,33.93911,67.709953,3/3/2021,55770
Afghanistan,33.93911,67.709953,3/4/2021,55775
Afghanistan,33.93911,67.709953,3/5/2021,55827
Afghanistan,33.93911,67.709953,3/6/2021,55840
Afghanistan,33.93911,67.709953,3/7/2021,55847
Afghanistan,33.93911,67.709953,3/8/2021,55876
Afghanistan,33.93911,67.709953,3/9/2021,55876
Afghanistan,33.93911,67.709953,3/10/2021,55894
Afghanistan,33.93911,67.709953,3/11/2021,55917
Afghanistan,33.93911,67.709953,3/12/2021,55959
Afghanistan,33.93911,67.709953,3/13/2021,55959
Afghanistan,33.93911,67.709953,3/14/2021,55985
Afghanistan,33.93911,67.709953,3/15/2021,55985
Afghanistan,33.93911,67.709953,3/16/2021,55995
Afghanistan,33.93911,67.709953,3/17/2021,56016
Afghanistan,33.93911,67.709953,3/18/2021,56044
Afghanistan,33.93911,67.709953,3/19/2021,56069
Afghanistan,33.93911,67.709953,3/20/2021,56093
Afghanistan,33.93911,67.709953,3/21/2021,56103
Afghanistan,33.93911,67.709953,3/22/2021,56153
Afghanistan,33.93911,67.709953,3/23/2021,56177
Afghanistan,33.93911,67.709953,3/24/2021,56192
Afghanistan,33.93911,67.709953,3/25/2021,56226
Afghanistan,33.93911,67.709953,3/26/2021,56254
Afghanistan,33.93911,67.709953,3/27/2021,56290
Afghanistan,33.93911,67.709953,3/28/2021,56294
Afghanistan,33.93911,67.709953,3/29/2021,56322
Afghanistan,33.93911,67.709953,3/30/2021,56384
Afghanistan,33.93911,67.709953,3/31/2021,56454
Afghanistan,33.93911,67.709953,4/1/2021,56517
Afghanistan,33.93911,67.709953,4/2/2021,56572
Afghanistan,33.93911,67.709953,4/3/2021,56595
Afghanistan,33.93911,67.709953,4/4/2021,56676
Afghanistan,33.93911,67.709953,4/5/2021,56717
Afghanistan,33.93911,67.709953,4/6/2021,56779
Afghanistan,33.93911,67.709953,4/7/2021,56873
Afghanistan,33.93911,67.709953,4/8/2021,56943
Afghanistan,33.93911,67.709953,4/9/2021,57019
Afghanistan,33.93911,67.709953,4/10/2021,57144
Afghanistan,33.93911,67.709953,4/11/2021,57160
Afghanistan,33.93911,67.709953,4/12/2021,57242
Afghanistan,33.93911,67.709953,4/13/2021,57364
Afghanistan,33.93911,67.709953,4/14/2021,57492
Afghanistan,33.93911,67.709953,4/15/2021,57534
Afghanistan,33.93911,67.709953,4/16/2021,57612
Afghanistan,33.93911,67.709953,4/17/2021,57721
Afghanistan,33.93911,67.709953,4/18/2021,57793
Afghanistan,33.93911,67.709953,4/19/2021,57898
Afghanistan,33.93911,67.709953,4/20/2021,58037
Afghanistan,33.93911,67.709953,4/21/2021,58214
Afghanistan,33.93911,67.709953,4/22/2021,58312
Afghanistan,33.93911,67.709953,4/23/2021,58542
Afghanistan,33.93911,67.709953,4/24/2021,58730
Afghanistan,33.93911,67.709953,4/25/2021,58843
Afghanistan,33.93911,67.709953,4/26/2021,59015
Afghanistan,33.93911,67.709953,4/27/2021,59225
Afghanistan,33.93911,67.709953,4/28/2021,59370
Afghanistan,33.93911,67.709953,4/29/2021,59576
Afghanistan,33.93911,67.709953,4/30/2021,59745
Afghanistan,33.93911,67.709953,5/1/2021,59939
Afghanistan,33.93911,67.709953,5/2/2021,60122
Afghanistan,33.93911,67.709953,5/3/2021,60300
Afghanistan,33.93911,67.709953,5/4/2021,60563
Afghanistan,33.93911,67.709953,5/5/2021,60797
Afghanistan,33.93911,67.709953,5/6/2021,61162
Afghanistan,33.93911,67.709953,5/7/2021,61455
Afghanistan,33.93911,67.709953,5/8/2021,61755
Afghanistan,33.93911,67.709953,5/9/2021,61842
Afghanistan,33.93911,67.709953,5/10/2021,62063
Afghanistan,33.93911,67.709953,5/11/2021,62403
Afghanistan,33.93911,67.709953,5/12/2021,62718
Afghanistan,33.93911,67.709953,5/13/2021,63045
Afghanistan,33.93911,67.709953,5/14/2021,63355
Afghanistan,33.93911,67.709953,5/15/2021,63412
Afghanistan,33.93911,67.709953,5/16/2021,63484
Afghanistan,33.93911,67.709953,5/17/2021,63598
Afghanistan,33.93911,67.709953,5/18/2021,63819
Afghanistan,33.93911,67.709953,5/19/2021,64122
Afghanistan,33.93911,67.709953,5/20/2021,64575
Afghanistan,33.93911,67.709953,5/21/2021,65080
Afghanistan,33.93911,67.709953,5/22/2021,65486
Afghanistan,33.93911,67.709953,5/23/2021,65728
Afghanistan,33.93911,67.709953,5/24/2021,66275
Afghanistan,33.93911,67.709953,5/25/2021,66903
Afghanistan,33.93911,67.709953,5/26/2021,67743
Afghanistan,33.93911,67.709953,5/27/2021,68366
Afghanistan,33.93911,67.709953,5/28/2021,69130
Afghanistan,33.93911,67.709953,5/29/2021,70111
Afghanistan,33.93911,67.709953,5/30/2021,70761
Afghanistan,33.93911,67.709953,5/31/2021,71838
Afghanistan,33.93911,67.709953,6/1/2021,72977
Afghanistan,33.93911,67.709953,6/2/2021,74026
Afghanistan,33.93911,67.709953,6/3/2021,75119
Afghanistan,33.93911,67.709953,6/4/2021,76628
Afghanistan,33.93911,67.709953,6/5/2021,77963
Afghanistan,33.93911,67.709953,6/6/2021,79224
Afghanistan,33.93911,67.709953,6/7/2021,80841
Afghanistan,33.93911,67.709953,6/8/2021,82326
Afghanistan,33.93911,67.709953,6/9/2021,84050
Afghanistan,33.93911,67.709953,6/10/2021,85892
Afghanistan,33.93911,67.709953,6/11/2021,87716
Afghanistan,33.93911,67.709953,6/12/2021,88740
Afghanistan,33.93911,67.709953,6/13/2021,89861
Afghanistan,33.93911,67.709953,6/14/2021,91458
Afghanistan,33.93911,67.709953,6/15/2021,93272
Afghanistan,33.93911,67.709953,6/16/2021,93288
Afghanistan,33.93911,67.709953,6/17/2021,96531
Afghanistan,33.93911,67.709953,6/18/2021,98734
Afghanistan,33.93911,67.709953,6/19/2021,100521
Afghanistan,33.93911,67.709953,6/20/2021,101906
Afghanistan,33.93911,67.709953,6/21/2021,103902
Afghanistan,33.93911,67.709953,6/22/2021,105749
Afghanistan,33.93911,67.709953,6/23/2021,107957
Afghanistan,33.93911,67.709953,6/24/2021,109532
Afghanistan,33.93911,67.709953,6/25/2021,111592
