Country_Region,Lat,Long,Date,Recovered
Cyprus,35.1264,33.4299,1/16/2021,2057
Cyprus,35.1264,33.4299,1/17/2021,2057
Cyprus,35.1264,33.4299,1/18/2021,2057
Cyprus,35.1264,33.4299,1/19/2021,2057
Cyprus,35.1264,33.4299,1/20/2021,2057
Cyprus,35.1264,33.4299,1/21/2021,2057
Cyprus,35.1264,33.4299,1/22/2021,2057
Cyprus,35.1264,33.4299,1/23/2021,2057
Cyprus,35.1264,33.4299,1/24/2021,2057
Cyprus,35.1264,33.4299,1/25/2021,2057
Cyprus,35.1264,33.4299,1/26/2021,2057
Cyprus,35.1264,33.4299,1/27/2021,2057
Cyprus,35.1264,33.4299,1/28/2021,2057
Cyprus,35.1264,33.4299,1/29/2021,2057
Cyprus,35.1264,33.4299,1/30/2021,2057
Cyprus,35.1264,33.4299,1/31/2021,2057
Cyprus,35.1264,33.4299,2/1/2021,2057
Cyprus,35.1264,33.4299,2/2/2021,2057
Cyprus,35.1264,33.4299,2/3/2021,2057
Cyprus,35.1264,33.4299,2/4/2021,2057
Cyprus,35.1264,33.4299,2/5/2021,2057
Cyprus,35.1264,33.4299,2/6/2021,2057
Cyprus,35.1264,33.4299,2/7/2021,2057
Cyprus,35.1264,33.4299,2/8/2021,2057
Cyprus,35.1264,33.4299,2/9/2021,2057
Cyprus,35.1264,33.4299,2/10/2021,2057
Cyprus,35.1264,33.4299,2/11/2021,2057
Cyprus,35.1264,33.4299,2/12/2021,2057
Cyprus,35.1264,33.4299,2/13/2021,2057
Cyprus,35.1264,33.4299,2/14/2021,2057
Cyprus,35.1264,33.4299,2/15/2021,2057
Cyprus,35.1264,33.4299,2/16/2021,2057
Cyprus,35.1264,33.4299,2/17/2021,2057
Cyprus,35.1264,33.4299,2/18/2021,2057
Cyprus,35.1264,33.4299,2/19/2021,2057
Cyprus,35.1264,33.4299,2/20/2021,2057
Cyprus,35.1264,33.4299,2/21/2021,2057
Cyprus,35.1264,33.4299,2/22/2021,2057
Cyprus,35.1264,33.4299,2/23/2021,2057
Cyprus,35.1264,33.4299,2/24/2021,2057
Cyprus,35.1264,33.4299,2/25/2021,2057
Cyprus,35.1264,33.4299,2/26/2021,2057
Cyprus,35.1264,33.4299,2/27/2021,2057
Cyprus,35.1264,33.4299,2/28/2021,2057
Cyprus,35.1264,33.4299,3/1/2021,2057
Cyprus,35.1264,33.4299,3/2/2021,2057
Cyprus,35.1264,33.4299,3/3/2021,2057
Cyprus,35.1264,33.4299,3/4/2021,2057
Cyprus,35.1264,33.4299,3/5/2021,2057
Cyprus,35.1264,33.4299,3/6/2021,2057
Cyprus,35.1264,33.4299,3/7/2021,2057
Cyprus,35.1264,33.4299,3/8/2021,2057
Cyprus,35.1264,33.4299,3/9/2021,2057
Cyprus,35.1264,33.4299,3/10/2021,2057
Cyprus,35.1264,33.4299,3/11/2021,2057
Cyprus,35.1264,33.4299,3/12/2021,2057
Cyprus,35.1264,33.4299,3/13/2021,2057
Cyprus,35.1264,33.4299,3/14/2021,2057
Cyprus,35.1264,33.4299,3/15/2021,2057
Cyprus,35.1264,33.4299,3/16/2021,2057
Cyprus,35.1264,33.4299,3/17/2021,2057
Cyprus,35.1264,33.4299,3/18/2021,2057
Cyprus,35.1264,33.4299,3/19/2021,2057
Cyprus,35.1264,33.4299,3/20/2021,2057
Cyprus,35.1264,33.4299,3/21/2021,2057
Cyprus,35.1264,33.4299,3/22/2021,2057
Cyprus,35.1264,33.4299,3/23/2021,2057
Cyprus,35.1264,33.4299,3/24/2021,2057
Cyprus,35.1264,33.4299,3/25/2021,2057
Cyprus,35.1264,33.4299,3/26/2021,2057
Cyprus,35.1264,33.4299,3/27/2021,2057
Cyprus,35.1264,33.4299,3/28/2021,2057
Cyprus,35.1264,33.4299,3/29/2021,2057
Cyprus,35.1264,33.4299,3/30/2021,2057
Cyprus,35.1264,33.4299,3/31/2021,2057
Cyprus,35.1264,33.4299,4/1/2021,2057
Cyprus,35.1264,33.4299,4/2/2021,2057
Cyprus,35.1264,33.4299,4/3/2021,2057
Cyprus,35.1264,33.4299,4/4/2021,2057
Cyprus,35.1264,33.4299,4/5/2021,2057
Cyprus,35.1264,33.4299,4/6/2021,2057
Cyprus,35.1264,33.4299,4/7/2021,2057
Cyprus,35.1264,33.4299,4/8/2021,2057
Cyprus,35.1264,33.4299,4/9/2021,36872
Cyprus,35.1264,33.4299,4/10/2021,39061
Cyprus,35.1264,33.4299,4/11/2021,39061
Cyprus,35.1264,33.4299,4/12/2021,39061
Cyprus,35.1264,33.4299,4/13/2021,39061
Cyprus,35.1264,33.4299,4/14/2021,39061
Cyprus,35.1264,33.4299,4/15/2021,39061
Cyprus,35.1264,33.4299,4/16/2021,39061
Cyprus,35.1264,33.4299,4/17/2021,39061
Cyprus,35.1264,33.4299,4/18/2021,39061
Cyprus,35.1264,33.4299,4/19/2021,39061
Cyprus,35.1264,33.4299,4/20/2021,39061
Cyprus,35.1264,33.4299,4/21/2021,39061
Cyprus,35.1264,33.4299,4/22/2021,39061
Cyprus,35.1264,33.4299,4/23/2021,39061
Cyprus,35.1264,33.4299,4/24/2021,39061
Cyprus,35.1264,33.4299,4/25/2021,39061
Cyprus,35.1264,33.4299,4/26/2021,39061
Cyprus,35.1264,33.4299,4/27/2021,39061
Cyprus,35.1264,33.4299,4/28/2021,39061
Cyprus,35.1264,33.4299,4/29/2021,39061
Cyprus,35.1264,33.4299,4/30/2021,39061
Cyprus,35.1264,33.4299,5/1/2021,39061
Cyprus,35.1264,33.4299,5/2/2021,39061
Cyprus,35.1264,33.4299,5/3/2021,39061
Cyprus,35.1264,33.4299,5/4/2021,39061
Cyprus,35.1264,33.4299,5/5/2021,39061
Cyprus,35.1264,33.4299,5/6/2021,39061
Cyprus,35.1264,33.4299,5/7/2021,39061
Cyprus,35.1264,33.4299,5/8/2021,39061
Cyprus,35.1264,33.4299,5/9/2021,39061
Cyprus,35.1264,33.4299,5/10/2021,39061
Cyprus,35.1264,33.4299,5/11/2021,39061
Cyprus,35.1264,33.4299,5/12/2021,39061
Cyprus,35.1264,33.4299,5/13/2021,39061
Cyprus,35.1264,33.4299,5/14/2021,39061
Cyprus,35.1264,33.4299,5/15/2021,39061
Cyprus,35.1264,33.4299,5/16/2021,39061
Cyprus,35.1264,33.4299,5/17/2021,39061
Cyprus,35.1264,33.4299,5/18/2021,39061
Cyprus,35.1264,33.4299,5/19/2021,39061
Cyprus,35.1264,33.4299,5/20/2021,39061
Cyprus,35.1264,33.4299,5/21/2021,39061
Cyprus,35.1264,33.4299,5/22/2021,39061
Cyprus,35.1264,33.4299,5/23/2021,39061
Cyprus,35.1264,33.4299,5/24/2021,39061
Cyprus,35.1264,33.4299,5/25/2021,39061
Cyprus,35.1264,33.4299,5/26/2021,39061
Cyprus,35.1264,33.4299,5/27/2021,39061
Cyprus,35.1264,33.4299,5/28/2021,39061
Cyprus,35.1264,33.4299,5/29/2021,39061
Cyprus,35.1264,33.4299,5/30/2021,39061
Cyprus,35.1264,33.4299,5/31/2021,39061
Cyprus,35.1264,33.4299,6/1/2021,39061
Cyprus,35.1264,33.4299,6/2/2021,39061
Cyprus,35.1264,33.4299,6/3/2021,39061
Cyprus,35.1264,33.4299,6/4/2021,39061
Cyprus,35.1264,33.4299,6/5/2021,39061
Cyprus,35.1264,33.4299,6/6/2021,39061
Cyprus,35.1264,33.4299,6/7/2021,39061
Cyprus,35.1264,33.4299,6/8/2021,39061
Cyprus,35.1264,33.4299,6/9/2021,39061
Cyprus,35.1264,33.4299,6/10/2021,39061
Cyprus,35.1264,33.4299,6/11/2021,39061
Cyprus,35.1264,33.4299,6/12/2021,39061
Cyprus,35.1264,33.4299,6/13/2021,39061
Cyprus,35.1264,33.4299,6/14/2021,39061
Cyprus,35.1264,33.4299,6/15/2021,39061
Cyprus,35.1264,33.4299,6/16/2021,39061
Cyprus,35.1264,33.4299,6/17/2021,39061
Cyprus,35.1264,33.4299,6/18/2021,39061
Cyprus,35.1264,33.4299,6/19/2021,39061
Cyprus,35.1264,33.4299,6/20/2021,39061
Cyprus,35.1264,33.4299,6/21/2021,39061
Cyprus,35.1264,33.4299,6/22/2021,39061
Cyprus,35.1264,33.4299,6/23/2021,39061
Cyprus,35.1264,33.4299,6/24/2021,39061
Cyprus,35.1264,33.4299,6/25/2021,39061
Cyprus,35.1264,33.4299,6/26/2021,39061
Cyprus,35.1264,33.4299,6/27/2021,39061
Cyprus,35.1264,33.4299,6/28/2021,39061
Cyprus,35.1264,33.4299,6/29/2021,39061
Cyprus,35.1264,33.4299,6/30/2021,39061
Cyprus,35.1264,33.4299,7/1/2021,39061
Cyprus,35.1264,33.4299,7/2/2021,39061
Cyprus,35.1264,33.4299,7/3/2021,39061
Cyprus,35.1264,33.4299,7/4/2021,39061
Cyprus,35.1264,33.4299,7/5/2021,39061
Cyprus,35.1264,33.4299,7/6/2021,39061
Cyprus,35.1264,33.4299,7/7/2021,39061
Cyprus,35.1264,33.4299,7/8/2021,39061
Cyprus,35.1264,33.4299,7/9/2021,39061
Cyprus,35.1264,33.4299,7/10/2021,39061
Cyprus,35.1264,33.4299,7/11/2021,39061
Cyprus,35.1264,33.4299,7/12/2021,39061
Cyprus,35.1264,33.4299,7/13/2021,39061
Cyprus,35.1264,33.4299,7/14/2021,39061
Cyprus,35.1264,33.4299,7/15/2021,39061
Cyprus,35.1264,33.4299,7/16/2021,39061
Cyprus,35.1264,33.4299,7/17/2021,39061
Cyprus,35.1264,33.4299,7/18/2021,39061
Cyprus,35.1264,33.4299,7/19/2021,39061
Cyprus,35.1264,33.4299,7/20/2021,39061
Cyprus,35.1264,33.4299,7/21/2021,39061
Cyprus,35.1264,33.4299,7/22/2021,39061
Cyprus,35.1264,33.4299,7/23/2021,39061
Cyprus,35.1264,33.4299,7/24/2021,39061
Cyprus,35.1264,33.4299,7/25/2021,39061
Cyprus,35.1264,33.4299,7/26/2021,39061
Cyprus,35.1264,33.4299,7/27/2021,39061
Cyprus,35.1264,33.4299,7/28/2021,39061
Cyprus,35.1264,33.4299,7/29/2021,39061
Cyprus,35.1264,33.4299,7/30/2021,39061
Cyprus,35.1264,33.4299,7/31/2021,39061
Cyprus,35.1264,33.4299,8/1/2021,39061
Cyprus,35.1264,33.4299,8/2/2021,39061
Cyprus,35.1264,33.4299,8/3/2021,39061
Cyprus,35.1264,33.4299,8/4/2021,39061
Cyprus,35.1264,33.4299,8/5/2021,0
Cyprus,35.1264,33.4299,8/6/2021,0
Cyprus,35.1264,33.4299,8/7/2021,0
Cyprus,35.1264,33.4299,8/8/2021,0
Cyprus,35.1264,33.4299,8/9/2021,0
Cyprus,35.1264,33.4299,8/10/2021,0
Cyprus,35.1264,33.4299,8/11/2021,0
Cyprus,35.1264,33.4299,8/12/2021,0
Cyprus,35.1264,33.4299,8/13/2021,0
Cyprus,35.1264,33.4299,8/14/2021,0
Cyprus,35.1264,33.4299,8/15/2021,0
Cyprus,35.1264,33.4299,8/16/2021,0
Cyprus,35.1264,33.4299,8/17/2021,0
Cyprus,35.1264,33.4299,8/18/2021,0
Cyprus,35.1264,33.4299,8/19/2021,0
Cyprus,35.1264,33.4299,8/20/2021,0
Cyprus,35.1264,33.4299,8/21/2021,0
Cyprus,35.1264,33.4299,8/22/2021,0
Cyprus,35.1264,33.4299,8/23/2021,0
Cyprus,35.1264,33.4299,8/24/2021,0
Cyprus,35.1264,33.4299,8/25/2021,0
Cyprus,35.1264,33.4299,8/26/2021,0
Cyprus,35.1264,33.4299,8/27/2021,0
Cyprus,35.1264,33.4299,8/28/2021,0
Cyprus,35.1264,33.4299,8/29/2021,0
Cyprus,35.1264,33.4299,8/30/2021,0
Cyprus,35.1264,33.4299,8/31/2021,0
Cyprus,35.1264,33.4299,9/1/2021,0
Cyprus,35.1264,33.4299,9/2/2021,0
Cyprus,35.1264,33.4299,9/3/2021,0
Cyprus,35.1264,33.4299,9/4/2021,0
Cyprus,35.1264,33.4299,9/5/2021,0
Cyprus,35.1264,33.4299,9/6/2021,0
Cyprus,35.1264,33.4299,9/7/2021,0
Cyprus,35.1264,33.4299,9/8/2021,0
Cyprus,35.1264,33.4299,9/9/2021,0
Cyprus,35.1264,33.4299,9/10/2021,0
Cyprus,35.1264,33.4299,9/11/2021,0
Cyprus,35.1264,33.4299,9/12/2021,0
Cyprus,35.1264,33.4299,9/13/2021,0
Cyprus,35.1264,33.4299,9/14/2021,0
Cyprus,35.1264,33.4299,9/15/2021,0
Cyprus,35.1264,33.4299,9/16/2021,0
Cyprus,35.1264,33.4299,9/17/2021,0
Cyprus,35.1264,33.4299,9/18/2021,0
Cyprus,35.1264,33.4299,9/19/2021,0
Cyprus,35.1264,33.4299,9/20/2021,0
Cyprus,35.1264,33.4299,9/21/2021,0
Cyprus,35.1264,33.4299,9/22/2021,0
Czechia,49.8175,15.473,1/22/2020,0
Czechia,49.8175,15.473,1/23/2020,0
Czechia,49.8175,15.473,1/24/2020,0
Czechia,49.8175,15.473,1/25/2020,0
Czechia,49.8175,15.473,1/26/2020,0
Czechia,49.8175,15.473,1/27/2020,0
Czechia,49.8175,15.473,1/28/2020,0
Czechia,49.8175,15.473,1/29/2020,0
Czechia,49.8175,15.473,1/30/2020,0
Czechia,49.8175,15.473,1/31/2020,0
Czechia,49.8175,15.473,2/1/2020,0
Czechia,49.8175,15.473,2/2/2020,0
Czechia,49.8175,15.473,2/3/2020,0
Czechia,49.8175,15.473,2/4/2020,0
Czechia,49.8175,15.473,2/5/2020,0
Czechia,49.8175,15.473,2/6/2020,0
Czechia,49.8175,15.473,2/7/2020,0
Czechia,49.8175,15.473,2/8/2020,0
Czechia,49.8175,15.473,2/9/2020,0
Czechia,49.8175,15.473,2/10/2020,0
Czechia,49.8175,15.473,2/11/2020,0
Czechia,49.8175,15.473,2/12/2020,0
Czechia,49.8175,15.473,2/13/2020,0
Czechia,49.8175,15.473,2/14/2020,0
Czechia,49.8175,15.473,2/15/2020,0
Czechia,49.8175,15.473,2/16/2020,0
Czechia,49.8175,15.473,2/17/2020,0
Czechia,49.8175,15.473,2/18/2020,0
Czechia,49.8175,15.473,2/19/2020,0
Czechia,49.8175,15.473,2/20/2020,0
Czechia,49.8175,15.473,2/21/2020,0
Czechia,49.8175,15.473,2/22/2020,0
Czechia,49.8175,15.473,2/23/2020,0
Czechia,49.8175,15.473,2/24/2020,0
Czechia,49.8175,15.473,2/25/2020,0
Czechia,49.8175,15.473,2/26/2020,0
Czechia,49.8175,15.473,2/27/2020,0
Czechia,49.8175,15.473,2/28/2020,0
Czechia,49.8175,15.473,2/29/2020,0
Czechia,49.8175,15.473,3/1/2020,0
Czechia,49.8175,15.473,3/2/2020,0
Czechia,49.8175,15.473,3/3/2020,0
Czechia,49.8175,15.473,3/4/2020,0
Czechia,49.8175,15.473,3/5/2020,0
Czechia,49.8175,15.473,3/6/2020,0
Czechia,49.8175,15.473,3/7/2020,0
Czechia,49.8175,15.473,3/8/2020,0
Czechia,49.8175,15.473,3/9/2020,0
Czechia,49.8175,15.473,3/10/2020,0
Czechia,49.8175,15.473,3/11/2020,0
Czechia,49.8175,15.473,3/12/2020,0
Czechia,49.8175,15.473,3/13/2020,0
Czechia,49.8175,15.473,3/14/2020,0
Czechia,49.8175,15.473,3/15/2020,0
Czechia,49.8175,15.473,3/16/2020,3
Czechia,49.8175,15.473,3/17/2020,3
Czechia,49.8175,15.473,3/18/2020,3
Czechia,49.8175,15.473,3/19/2020,3
Czechia,49.8175,15.473,3/20/2020,4
Czechia,49.8175,15.473,3/21/2020,6
Czechia,49.8175,15.473,3/22/2020,6
Czechia,49.8175,15.473,3/23/2020,6
Czechia,49.8175,15.473,3/24/2020,10
Czechia,49.8175,15.473,3/25/2020,10
Czechia,49.8175,15.473,3/26/2020,10
Czechia,49.8175,15.473,3/27/2020,11
Czechia,49.8175,15.473,3/28/2020,11
Czechia,49.8175,15.473,3/29/2020,11
Czechia,49.8175,15.473,3/30/2020,25
Czechia,49.8175,15.473,3/31/2020,45
Czechia,49.8175,15.473,4/1/2020,61
Czechia,49.8175,15.473,4/2/2020,67
Czechia,49.8175,15.473,4/3/2020,72
Czechia,49.8175,15.473,4/4/2020,78
Czechia,49.8175,15.473,4/5/2020,96
Czechia,49.8175,15.473,4/6/2020,121
Czechia,49.8175,15.473,4/7/2020,172
Czechia,49.8175,15.473,4/8/2020,233
Czechia,49.8175,15.473,4/9/2020,301
Czechia,49.8175,15.473,4/10/2020,346
Czechia,49.8175,15.473,4/11/2020,411
Czechia,49.8175,15.473,4/12/2020,464
Czechia,49.8175,15.473,4/13/2020,519
Czechia,49.8175,15.473,4/14/2020,642
Czechia,49.8175,15.473,4/15/2020,819
Czechia,49.8175,15.473,4/16/2020,972
Czechia,49.8175,15.473,4/17/2020,1174
Czechia,49.8175,15.473,4/18/2020,1227
Czechia,49.8175,15.473,4/19/2020,1298
Czechia,49.8175,15.473,4/20/2020,1559
Czechia,49.8175,15.473,4/21/2020,1753
Czechia,49.8175,15.473,4/22/2020,1989
Czechia,49.8175,15.473,4/23/2020,2152
Czechia,49.8175,15.473,4/24/2020,2371
Czechia,49.8175,15.473,4/25/2020,2453
Czechia,49.8175,15.473,4/26/2020,2545
Czechia,49.8175,15.473,4/27/2020,2826
Czechia,49.8175,15.473,4/28/2020,2948
Czechia,49.8175,15.473,4/29/2020,3108
Czechia,49.8175,15.473,4/30/2020,3314
Czechia,49.8175,15.473,5/1/2020,3372
Czechia,49.8175,15.473,5/2/2020,3461
Czechia,49.8175,15.473,5/3/2020,3587
Czechia,49.8175,15.473,5/4/2020,3807
Czechia,49.8175,15.473,5/5/2020,4006
Czechia,49.8175,15.473,5/6/2020,4205
Czechia,49.8175,15.473,5/7/2020,4371
Czechia,49.8175,15.473,5/8/2020,4413
Czechia,49.8175,15.473,5/9/2020,4447
Czechia,49.8175,15.473,5/10/2020,4474
Czechia,49.8175,15.473,5/11/2020,4711
Czechia,49.8175,15.473,5/12/2020,4889
Czechia,49.8175,15.473,5/13/2020,5047
Czechia,49.8175,15.473,5/14/2020,5241
Czechia,49.8175,15.473,5/15/2020,5381
Czechia,49.8175,15.473,5/16/2020,5422
Czechia,49.8175,15.473,5/17/2020,5462
Czechia,49.8175,15.473,5/18/2020,5641
Czechia,49.8175,15.473,5/19/2020,5726
Czechia,49.8175,15.473,5/20/2020,5830
Czechia,49.8175,15.473,5/21/2020,5926
Czechia,49.8175,15.473,5/22/2020,6025
Czechia,49.8175,15.473,5/23/2020,6044
Czechia,49.8175,15.473,5/24/2020,6078
Czechia,49.8175,15.473,5/25/2020,6182
Czechia,49.8175,15.473,5/26/2020,6270
Czechia,49.8175,15.473,5/27/2020,6370
Czechia,49.8175,15.473,5/28/2020,6460
Czechia,49.8175,15.473,5/29/2020,6500
Czechia,49.8175,15.473,5/30/2020,6546
Czechia,49.8175,15.473,5/31/2020,6558
Czechia,49.8175,15.473,6/1/2020,6642
Czechia,49.8175,15.473,6/2/2020,6686
Czechia,49.8175,15.473,6/3/2020,6749
Czechia,49.8175,15.473,6/4/2020,6809
Czechia,49.8175,15.473,6/5/2020,6881
Czechia,49.8175,15.473,6/6/2020,6885
Czechia,49.8175,15.473,6/7/2020,6891
Czechia,49.8175,15.473,6/8/2020,6994
Czechia,49.8175,15.473,6/9/2020,7053
Czechia,49.8175,15.473,6/10/2020,7111
Czechia,49.8175,15.473,6/11/2020,7166
Czechia,49.8175,15.473,6/12/2020,7215
Czechia,49.8175,15.473,6/13/2020,7219
Czechia,49.8175,15.473,6/14/2020,7226
Czechia,49.8175,15.473,6/15/2020,7296
Czechia,49.8175,15.473,6/16/2020,7358
Czechia,49.8175,15.473,6/17/2020,7399
Czechia,49.8175,15.473,6/18/2020,7440
Czechia,49.8175,15.473,6/19/2020,7473
Czechia,49.8175,15.473,6/20/2020,7477
Czechia,49.8175,15.473,6/21/2020,7499
Czechia,49.8175,15.473,6/22/2020,7537
Czechia,49.8175,15.473,6/23/2020,7555
Czechia,49.8175,15.473,6/24/2020,7588
Czechia,49.8175,15.473,6/25/2020,7649
Czechia,49.8175,15.473,6/26/2020,7668
Czechia,49.8175,15.473,6/27/2020,7682
Czechia,49.8175,15.473,6/28/2020,7705
Czechia,49.8175,15.473,6/29/2020,7746
Czechia,49.8175,15.473,6/30/2020,7771
Czechia,49.8175,15.473,7/1/2020,7797
Czechia,49.8175,15.473,7/2/2020,7822
Czechia,49.8175,15.473,7/3/2020,7848
Czechia,49.8175,15.473,7/4/2020,7852
Czechia,49.8175,15.473,7/5/2020,7864
Czechia,49.8175,15.473,7/6/2020,7873
Czechia,49.8175,15.473,7/7/2020,7910
Czechia,49.8175,15.473,7/8/2020,8010
Czechia,49.8175,15.473,7/9/2020,8128
Czechia,49.8175,15.473,7/10/2020,8208
Czechia,49.8175,15.473,7/11/2020,8227
Czechia,49.8175,15.473,7/12/2020,8247
Czechia,49.8175,15.473,7/13/2020,8373
Czechia,49.8175,15.473,7/14/2020,8441
Czechia,49.8175,15.473,7/15/2020,8507
Czechia,49.8175,15.473,7/16/2020,8640
Czechia,49.8175,15.473,7/17/2020,8725
Czechia,49.8175,15.473,7/18/2020,8733
Czechia,49.8175,15.473,7/19/2020,8761
Czechia,49.8175,15.473,7/20/2020,8836
Czechia,49.8175,15.473,7/21/2020,8918
Czechia,49.8175,15.473,7/22/2020,9144
Czechia,49.8175,15.473,7/23/2020,9328
Czechia,49.8175,15.473,7/24/2020,9422
Czechia,49.8175,15.473,7/25/2020,9590
Czechia,49.8175,15.473,7/26/2020,11428
Czechia,49.8175,15.473,7/27/2020,11428
Czechia,49.8175,15.473,7/28/2020,11428
Czechia,49.8175,15.473,7/29/2020,11429
Czechia,49.8175,15.473,7/30/2020,11482
Czechia,49.8175,15.473,7/31/2020,11569
Czechia,49.8175,15.473,8/1/2020,11587
Czechia,49.8175,15.473,8/2/2020,11605
Czechia,49.8175,15.473,8/3/2020,11708
Czechia,49.8175,15.473,8/4/2020,11812
Czechia,49.8175,15.473,8/5/2020,11909
Czechia,49.8175,15.473,8/6/2020,12320
Czechia,49.8175,15.473,8/7/2020,12749
Czechia,49.8175,15.473,8/8/2020,12764
Czechia,49.8175,15.473,8/9/2020,12785
Czechia,49.8175,15.473,8/10/2020,12983
Czechia,49.8175,15.473,8/11/2020,13222
Czechia,49.8175,15.473,8/12/2020,13407
Czechia,49.8175,15.473,8/13/2020,13574
Czechia,49.8175,15.473,8/14/2020,13731
Czechia,49.8175,15.473,8/15/2020,13763
Czechia,49.8175,15.473,8/16/2020,13799
Czechia,49.8175,15.473,8/17/2020,14622
Czechia,49.8175,15.473,8/18/2020,15146
Czechia,49.8175,15.473,8/19/2020,15615
Czechia,49.8175,15.473,8/20/2020,15886
Czechia,49.8175,15.473,8/21/2020,16040
Czechia,49.8175,15.473,8/22/2020,16087
Czechia,49.8175,15.473,8/23/2020,16125
Czechia,49.8175,15.473,8/24/2020,16376
Czechia,49.8175,15.473,8/25/2020,16662
Czechia,49.8175,15.473,8/26/2020,16954
Czechia,49.8175,15.473,8/27/2020,17190
Czechia,49.8175,15.473,8/28/2020,17497
Czechia,49.8175,15.473,8/29/2020,17541
Czechia,49.8175,15.473,8/30/2020,17547
Czechia,49.8175,15.473,8/31/2020,17807
Czechia,49.8175,15.473,9/1/2020,18116
Czechia,49.8175,15.473,9/2/2020,18326
Czechia,49.8175,15.473,9/3/2020,18663
Czechia,49.8175,15.473,9/4/2020,19027
Czechia,49.8175,15.473,9/5/2020,19039
Czechia,49.8175,15.473,9/6/2020,19053
Czechia,49.8175,15.473,9/7/2020,19855
Czechia,49.8175,15.473,9/8/2020,20139
Czechia,49.8175,15.473,9/9/2020,20374
Czechia,49.8175,15.473,9/10/2020,20787
Czechia,49.8175,15.473,9/11/2020,21140
Czechia,49.8175,15.473,9/12/2020,21205
Czechia,49.8175,15.473,9/13/2020,21294
Czechia,49.8175,15.473,9/14/2020,22020
Czechia,49.8175,15.473,9/15/2020,22613
Czechia,49.8175,15.473,9/16/2020,22931
Czechia,49.8175,15.473,9/17/2020,23377
Czechia,49.8175,15.473,9/18/2020,23858
Czechia,49.8175,15.473,9/19/2020,24228
Czechia,49.8175,15.473,9/20/2020,24755
Czechia,49.8175,15.473,9/21/2020,25425
Czechia,49.8175,15.473,9/22/2020,26151
Czechia,49.8175,15.473,9/23/2020,26709
Czechia,49.8175,15.473,9/24/2020,27382
Czechia,49.8175,15.473,9/25/2020,30740
Czechia,49.8175,15.473,9/26/2020,30936
Czechia,49.8175,15.473,9/27/2020,31268
Czechia,49.8175,15.473,9/28/2020,31799
Czechia,49.8175,15.473,9/29/2020,32759
Czechia,49.8175,15.473,9/30/2020,33443
Czechia,49.8175,15.473,10/1/2020,34186
Czechia,49.8175,15.473,10/2/2020,35032
Czechia,49.8175,15.473,10/3/2020,39073
Czechia,49.8175,15.473,10/4/2020,44149
Czechia,49.8175,15.473,10/5/2020,46636
Czechia,49.8175,15.473,10/6/2020,48788
Czechia,49.8175,15.473,10/7/2020,50767
Czechia,49.8175,15.473,10/8/2020,51160
Czechia,49.8175,15.473,10/9/2020,53173
Czechia,49.8175,15.473,10/10/2020,54909
Czechia,49.8175,15.473,10/11/2020,54980
Czechia,49.8175,15.473,10/12/2020,58200
Czechia,49.8175,15.473,10/13/2020,59901
Czechia,49.8175,15.473,10/14/2020,60901
Czechia,49.8175,15.473,10/15/2020,63350
Czechia,49.8175,15.473,10/16/2020,66093
Czechia,49.8175,15.473,10/17/2020,68945
Czechia,49.8175,15.473,10/18/2020,72134
Czechia,49.8175,15.473,10/19/2020,74908
Czechia,49.8175,15.473,10/20/2020,79108
Czechia,49.8175,15.473,10/21/2020,83136
Czechia,49.8175,15.473,10/22/2020,87225
Czechia,49.8175,15.473,10/23/2020,91651
Czechia,49.8175,15.473,10/24/2020,94902
Czechia,49.8175,15.473,10/25/2020,97381
Czechia,49.8175,15.473,10/26/2020,103220
Czechia,49.8175,15.473,10/27/2020,111443
Czechia,49.8175,15.473,10/28/2020,119373
Czechia,49.8175,15.473,10/29/2020,128628
Czechia,49.8175,15.473,10/30/2020,137575
Czechia,49.8175,15.473,10/31/2020,143359
Czechia,49.8175,15.473,11/1/2020,157418
Czechia,49.8175,15.473,11/2/2020,170608
Czechia,49.8175,15.473,11/3/2020,185180
Czechia,49.8175,15.473,11/4/2020,199763
Czechia,49.8175,15.473,11/5/2020,214272
Czechia,49.8175,15.473,11/6/2020,214882
Czechia,49.8175,15.473,11/7/2020,237757
Czechia,49.8175,15.473,11/8/2020,243129
Czechia,49.8175,15.473,11/9/2020,244005
Czechia,49.8175,15.473,11/10/2020,277473
Czechia,49.8175,15.473,11/11/2020,285241
Czechia,49.8175,15.473,11/12/2020,300719
Czechia,49.8175,15.473,11/13/2020,316352
Czechia,49.8175,15.473,11/14/2020,322383
Czechia,49.8175,15.473,11/15/2020,327306
Czechia,49.8175,15.473,11/16/2020,341249
Czechia,49.8175,15.473,11/17/2020,353794
Czechia,49.8175,15.473,11/18/2020,367574
Czechia,49.8175,15.473,11/19/2020,379380
Czechia,49.8175,15.473,11/20/2020,389873
Czechia,49.8175,15.473,11/21/2020,394830
Czechia,49.8175,15.473,11/22/2020,398101
Czechia,49.8175,15.473,11/23/2020,405982
Czechia,49.8175,15.473,11/24/2020,416832
Czechia,49.8175,15.473,11/25/2020,417657
Czechia,49.8175,15.473,11/26/2020,431874
Czechia,49.8175,15.473,11/27/2020,425026
Czechia,49.8175,15.473,11/28/2020,442327
Czechia,49.8175,15.473,11/29/2020,444406
Czechia,49.8175,15.473,11/30/2020,451607
Czechia,49.8175,15.473,12/1/2020,455177
Czechia,49.8175,15.473,12/2/2020,461599
Czechia,49.8175,15.473,12/3/2020,468302
